"token_id","market_id","event_id","event_slug","category","question","end_date","price_30d","days_30d","price_7d","days_7d","price_1d","days_1d","delta_30_to_7","delta_7_to_1","delta_30_to_1","lambda_30d","lambda_7d","lambda_1d"
"101495597308914936279289426357373881380504868292592930942688857770676474152433","550765","26348","will-elon-apologize-to-trump-before-july","","Will Elon apologize to Trump before July?","2025-06-30T00:00:00Z","0.31","22","0.9995","19","0.9995","19","0.6895","0","0.6895","0.00732504133012476","0.1737384208244226","0.1737384208244226"
"101519993085150541985963030400073395102135944737997204045298260898135285026732","569995","34864","earthquake-7pt0-or-above-by-august-31-698","","Earthquake 7.0 or above by August 31?","2025-08-31T00:00:00Z","0.74","30","0.9995","9","0.9995","9","0.25950000000000006","0","0.25950000000000006","0.019500888400972735","0.3667811106293366","0.3667811106293366"
"101527543003282261838304487852594777993929946270122190382925629741608625516752","1223806","175560","odds-of-khamenei-out-by-february-over-50-in-january","","Odds of Khamenei out by February over 50% in January?","2026-01-31T00:00:00Z","0.085","12","0.075","7","0.0115","1","-0.010000000000000009","-0.0635","-0.07350000000000001","0.0032149088277959753","0.004836895322995339","0.005023326350308876"
"101530886565352360754499084673337714606038311064172978331628101376253110864480","1007636","120108","which-cities-will-russia-enter-by-june-30","","Will Russia enter Zaporizhia by June 30?","2026-06-30T00:00:00Z","0.08","105","0.08","105","0.08","105","0","0","0","0.0003448778348042354","0.0003448778348042354","0.0003448778348042354"
"101549718979250030172209902220457547242524026828202414001314946659939527320527","1336382","198786","another-critical-cloudflare-incident-by-528","","Another critical Cloudflare incident by March 31, 2026?","2026-03-31T00:00:00Z","0.3225","30","0.265","14","0.265","14","-0.057499999999999996","0","-0.057499999999999996","0.005636356681785222","0.009550904351128936","0.009550904351128936"
"101568554846183598956658538920585993701640571197051457475769257422736187485132","526914","20380","andrew-tate-charged-before-may","","Andrew Tate charged before May?","2025-04-30T12:00:00Z","0.1525","29.5","0.024","6.5","0.0005","0.5","-0.1285","-0.0235","-0.152","0.0024359421398264477","0.001623104974355107","0.00043440309172846373"
"101636852133547375094110947884860993334914506959866836162073644476485777960558","666825","73951","which-countries-will-trump-make-new-trade-deals-with-before-2027-921","","U.S. agrees to a new trade deal with ""Australia"" before 2027?","2026-12-31T00:00:00Z","0.14","289","0.14","289","0.14","289","0","0","0","0.0002266489576347138","0.0002266489576347138","0.0002266489576347138"
"101638448011972911698485732452387644588190680624381878970566206140330086899073","1229516","177305","billboard-200-1-album-week-of-january-31","","Will The Art Of Loving by Olivia Dean be the Billboard 200 #1 album for the week of January 31?","2026-01-27T00:00:00Z","0.375","5","0.375","5","0.0015","1","0","-0.3735","-0.3735","0.04082399653118496","0.04082399653118496","0.0006519307932786019"
"101646985898865516704312364428834583792850264590619808428859050222929070144403","525097","19585","new-pope-before-july","","New Pope before July?","2025-06-30T12:00:00Z","0.9995","53.5","0.9995","53.5","0.9995","53.5","0","0","0","0.06170149524605662","0.06170149524605662","0.06170149524605662"
"101653937876111854821492046100745647859493420098100416136645191281074314140902","517455","16397","will-trudeau-resign-by-wednesday","","Will Trudeau resign by Wednesday?","2025-01-08T12:00:00Z","0.865","3.5","0.865","3.5","0.9995","2.5","0","0.13450000000000006","0.13450000000000006","0.24847606614428397","0.24847606614428397","1.3204119982656117"
"101678239708620721035209911652494000478396325754774250336232931994079045394484","1116025","145731","next-leader-out-of-power-before-2027-684","","Will Kim Jong Un be the next leader out before 2027?","2026-12-31T00:00:00Z","0.0005","311","0.0005","311","0.0005","311","0","0","0","6.983972535827391e-7","6.983972535827391e-7","6.983972535827391e-7"
"101697674408392508868839392651267914756174014745618631438288885144564007207545","692260","85704","who-will-announce-presidential-run-before-2027","","Will Alexandria Ocasio-Cortez announce a Presidential run before 2027?","2026-12-31T00:00:00Z","0.145","289","0.145","289","0.145","289","0","0","0","0.00023541136772258604","0.00023541136772258604","0.00023541136772258604"
"101707490114982593982881245488008429973552694976778662078463880560251711765520","687685","83804","who-will-trump-pardon-before-2027","","Will Trump pardon Joe Exotic ""The Tiger King"" before 2027?","2026-12-31T00:00:00Z","0.135","289","0.135","289","0.135","289","0","0","0","0.00021793734441240755","0.00021793734441240755","0.00021793734441240755"
"101708140440109875246583691264421442076953659712530285041685705620456445289775","550514","26273","will-the-new-york-times-update-its-privacy-policy-before-july","","Will The New York Times update its privacy policy before July?","2025-06-30T00:00:00Z","0.565","23","0.959","7","0.9915","1","0.394","0.032500000000000084","0.4265000000000001","0.015717858393276635","0.19817373475432346","2.07058107428571"
"101713160788719195723722141029903293402589689029775780677520580989374570320811","532755","21907","will-microstrategy-hold-600k-btc-before-june","","Will MicroStrategy hold 600k+ BTC before June?","2025-05-31T12:00:00Z","0.295","29.5","0.0335","6.5","0.0015","0.5","-0.26149999999999995","-0.032","-0.2935","0.005146131627410211","0.0022766371746812575","0.0013038615865572038"
"101751690587655826533957800276525189046571680584645138520029188212640534275880","1229347","177269","billboard-hot-100-1-song-week-of-january-31","","Will Back To Friends by sombr be the Billboard #1 song for the week of January 31?","2026-01-27T00:00:00Z","0.0365","5","0.0365","5","0.003","1","0","-0.033499999999999995","-0.033499999999999995","0.0032296562017056453","0.0032296562017056453","0.0013048416883442813"
"101756141783992139517978161885386859586669066458418102721736799139155243236024","692323","85704","who-will-announce-presidential-run-before-2027","","Will Tom Brady announce a presidential run before 2027?","2026-12-31T00:00:00Z","0.075","289","0.075","289","0.075","289","0","0","0","0.00011715663412099436","0.00011715663412099436","0.00011715663412099436"
"101774132175369865188543591355456032438172176925836569449846652572960731065770","1252874","114242","us-strikes-iran-by","","US strikes Iran by January 24, 2026?","2026-01-31T00:00:00Z","0.044","8","0.0005","7","0.0005","6","-0.0435","0","-0.0435","0.002442763465487493","0.000031028792266318836","0.000036200257644038644"
"101776759539732903372634022076576832149755947785786494740346823129786725075978","1310508","194924","ufc-sea2-ant-2026-02-21","","Will the fight be won by KO or TKO?","2026-02-22T04:59:59.999Z","0.5","22.20833332184702","0.31","7.208333321847022","0.9995","1.2083333218470216","-0.19","0.6895","0.49950000000000006","0.013554821575370031","0.022356195540282307","2.7318869189324144"
"101814116602855685628634834315023802665855662580945472598536435037966949325701","676684","79034","top-spotify-song-2025","","Will The Fate of Ophelia by Taylor Swift be the most streamed song globally on Spotify for 2025?","2025-12-31T00:00:00Z","0.0025","30","0.0005","28","0.0005","28","-0.002","0","-0.002","0.00003623652137380459","0.000007757198066579709","0.000007757198066579709"
"101831681716333180244111475646971936256198362513844467846876475971510978571235","665414","73147","israel-and-lebanon-normalize-relations-before-2027","","Israel and Lebanon normalize relations before 2027?","2026-12-31T00:00:00Z","0.26","289","0.26","289","0.26","289","0","0","0","0.00045248539885475367","0.00045248539885475367","0.00045248539885475367"
"101852323921677207905067043654167707234232928180656486374021705662478850203001","253429","903065","another-israel-x-hamas-ceasefire-before-february","","Another Israel x Hamas ceasefire before February?","2024-01-31T00:00:00Z","0.55","30","0.135","7","0.0055","1","-0.41500000000000004","-0.1295","-0.5445000000000001","0.011559582874155212","0.00899769893359797","0.0023952125395456008"
"101884713141263469382929801008726114189588954617532452564701697959710337351721","692277","85704","who-will-announce-presidential-run-before-2027","","Will Gina Raimondo announce a Presidential run before 2027?","2026-12-31T00:00:00Z","0.109","289","0.109","289","0.109","289","0","0","0","0.00017343355004541592","0.00017343355004541592","0.00017343355004541592"
"101914618128612266321120371858670821112938011532506848246457854269658980155952","251762","902178","white-house-cokehead-arrested-by-july-15","","White House cokehead arrested by July 15?","2023-07-15T00:00:00Z","0.035","9","0.055","7","0.01","1","0.019999999999999997","-0.045","-0.025","0.001719187406245272","0.003509741641533868","0.004364805402450088"
"101918907662416946568471539991463591963440544028445779327219572350256725760276","535696","22520","trump-imposes-200-tariff-on-china-before-june","","Trump imposes 200% tariff on China before June?","2025-05-31T12:00:00Z","0.0335","29.5","0.0005","6.5","0.0005","0.5","-0.033","0","-0.033","0.0005016319198450228","0.000033415622440651055","0.00043440309172846373"
"101965005447060780238961721198237953869340811731080558187761316500484323401144","1122018","147015","will-david-portnoy-give-another-9-pizza-review-by-april-30","","Will David Portnoy give another 9+ pizza review by April 30?","2026-04-30T00:00:00Z","0.305","44","0.305","44","0.305","44","0","0","0","0.0035912544411337744","0.0035912544411337744","0.0035912544411337744"
"101995456375288895726218889238436792930279339149693589541706488007756176329663","533858","22220","which-countries-will-trump-reduce-tariffs-on-before-june","","Will Trump reduce or pause tariffs on Laos before June?","2025-05-31T12:00:00Z","0.9995","51.5","0.9995","51.5","0.9995","51.5","0","0","0","0.06409766981871902","0.06409766981871902","0.06409766981871902"
"102004068625918069694121280291230711572037674038550252806839608976954033025371","505051","12013","august-2024-temperature-increase-c","","August temperature increase by between 1.20-1.24°C?","2024-08-31T12:00:00Z","0.36","18.5","0.215","6.5","0.23","0.5","-0.145","0.015000000000000013","-0.12999999999999998","0.010476758163033124","0.016173898962268837","0.22701854965503623"
"102007548855936780655673917056686207527703183950812919504492005075576066296052","1227222","176727","internet-access-restored-in-iran-by-friday-972","","Internet access restored in Iran by Friday?","2026-01-23T00:00:00Z","0.075","3","0.075","3","0.9995","2","0","0.9245000000000001","0.9245000000000001","0.011286089086989123","0.011286089086989123","1.6505149978320146"
"102029026340458291317949377120907354152193559123063951727024886400111944147071","1052037","129818","european-country-agrees-to-give-ukraine-security-guarantee-by-june-30","","European country agrees to give Ukraine security guarantee by June 30? ","2026-06-30T00:00:00Z","0.215","105","0.215","105","0.215","105","0","0","0","0.001001241364330928","0.001001241364330928","0.001001241364330928"
"10208022417961265526100182504318150480585732154100658428044966845506465186372","599292","43050","israel-strike-on-yemen-by","","Israel strike on Yemen by September 19?","2025-09-30T00:00:00Z","0.875","15","0.9995","14","0.9995","14","0.12450000000000006","0","0.12450000000000006","0.060205999132796235","0.23578785683314493","0.23578785683314493"
"102097647720826505131468229453141054638746989409327869944291763047007472139527","838560","98230","who-will-be-the-first-to-leave-the-trump-cabinet-828","","Will Kristi Noem be the first to leave the Trump Cabinet before 2027?","2026-12-31T00:00:00Z","0.0005","331","0.0005","331","0.0005","331","0","0","0","6.561980237590086e-7","6.561980237590086e-7","6.561980237590086e-7"
"102101249030689167061751295760535122329027470590632386062383973322072280664034","567161","31170","will-elon-register-the-america-party-by","","Will Elon register the America Party by August 31?","2025-08-31T00:00:00Z","0.06","30","0.0105","7","0.003","1","-0.049499999999999995","-0.007500000000000001","-0.056999999999999995","0.0008957382133433789","0.0006548859225121299","0.0013048416883442813"
"102114541801635903986612174424429220132493878554823540682560381917424545355005","561791","31752","will-a-country-leave-brics-before-the-end-of-2025","","Will a country leave BRICS before 2026?","2025-12-31T23:00:00Z","0.0105","29.958333333488554","0.0115","6.958333333488554","0.0015","0.9583333334885538","0.0009999999999999992","-0.01","-0.009000000000000001","0.00015301924197700664","0.0007219151641001418","0.0006802756102674878"
"102120776989465026524859249144800541178237572020273713377499035011678714197120","534852","22414","trump-administration-pauses-all-reciprocal-tariffs-other-than-china-before-wednesday","","Trump pauses all reciprocal tariffs other than China before Wednesday?","2025-04-09T12:00:00Z","0.0215","2.5","0.0215","2.5","0.0005","0.5","0","-0.020999999999999998","-0.020999999999999998","0.003775668002392005","0.003775668002392005","0.00043440309172846373"
